id,agency_user_id,buyer_user_id,rating,title,body,is_visible,created_at,updated_at
a8f20330-81aa-49f7-aee2-fb71e7d95f63,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,ac6600e2-6bb6-4c9a-bf84-d628db667632,3,Buen servicio al cliente,La información de las propiedades es muy detallada y honesta. No hubo sorpresas al momento de visitar.,True,2025-10-02 16:44:58.269395-06:00,2025-10-02 16:44:58.269395-06:00
738ed9c4-613f-48ea-8224-91c8a799e07d,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,3e85483c-928f-44fe-9948-643fc1f0ad86,5,Equipo muy profesional,Trabajé con otros agentes antes y esta fue la mejor experiencia que he tenido en bienes raíces.,True,2026-03-18 16:44:58.269399-06:00,2026-03-18 16:44:58.269399-06:00
75a52170-1b5b-413b-891b-a170a6f85ec6,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,dcfc3f43-6a00-43ec-ac2f-57998e82998e,5,Excelente atención y proceso transparente,Tardaron un par de días en responder al inicio pero luego todo fluyó perfectamente. Buenos resultados.,True,2026-03-17 16:44:58.269404-06:00,2026-03-17 16:44:58.269404-06:00
1f2ba41f-8aa2-41c1-be49-6d039b7264ff,6886adbc-deaf-4cdf-8204-6f552c628891,261ff675-435a-426d-a61f-24ff82b97668,5,Superó mis expectativas,Tardaron un par de días en responder al inicio pero luego todo fluyó perfectamente. Buenos resultados.,True,2025-11-18 16:44:58.269408-06:00,2025-11-18 16:44:58.269408-06:00
51e5d5ed-ac06-4de5-a749-1fcec2e3ab3f,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,0f9f4eee-de94-4c42-8c87-9906d73d213f,4,Equipo muy profesional,La información de las propiedades es muy detallada y honesta. No hubo sorpresas al momento de visitar.,True,2026-04-21 16:44:58.269413-06:00,2026-04-21 16:44:58.269413-06:00
108a3047-7e1b-41b9-a084-175f930997ab,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,7b922293-cbe7-4e0b-9205-9fba88888a46,4,Agencia confiable y bien establecida,Trabajé con otros agentes antes y esta fue la mejor experiencia que he tenido en bienes raíces.,True,2025-11-19 16:44:58.269417-06:00,2026-06-20 16:44:58.269419-06:00
d1ca3b1d-a36d-4dcc-b107-026392e5b086,c522fc00-ebb4-439d-ab2b-c14b958d145b,ea7db29e-1f88-40af-9af3-a5a499004024,3,Agencia confiable y bien establecida,Llevaba meses buscando y esta agencia fue la que mejor entendió lo que necesitaba. Muy recomendados.,True,2025-11-22 16:44:58.269423-06:00,2025-11-22 16:44:58.269423-06:00
4189759e-a500-44c5-bf79-e5ce5eef7cfd,4b03c34a-2ec7-42e8-a496-8763f64b8bda,3b23438f-e287-4a38-b086-8a067134f160,5,Equipo muy profesional,Buena experiencia en general. El precio fue justo y el proceso relativamente rápido.,True,2025-09-26 16:44:58.269428-06:00,2025-09-26 16:44:58.269428-06:00
bf168edc-4619-416d-92f7-ffde4bef6650,4805f37f-95d5-45fb-b201-99e2a734bd9e,3f516892-96a1-4860-8457-81543df6405b,5,Satisfecho con el proceso de compra,Trabajé con otros agentes antes y esta fue la mejor experiencia que he tenido en bienes raíces.,True,2026-04-30 16:44:58.269433-06:00,2026-04-30 16:44:58.269433-06:00
9d1a49fc-fa0f-402e-a9be-7a268a228b18,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,405b9a9f-bcf2-4a22-8b0e-95acca0d41be,2,Satisfecho con el proceso de compra,El proceso desde la consulta inicial hasta el cierre fue muy fluido. El equipo respondió todas mis preguntas rápidamente.,False,2026-02-01 16:44:58.269437-06:00,2026-02-01 16:44:58.269437-06:00
b15b4fc3-faf3-47f7-ab45-4a98c6231de2,4805f37f-95d5-45fb-b201-99e2a734bd9e,043ec065-1baf-4e97-8c97-3122fe40c3b4,5,"Muy buena agencia, recomendada",El proceso desde la consulta inicial hasta el cierre fue muy fluido. El equipo respondió todas mis preguntas rápidamente.,True,2025-11-10 16:44:58.269442-06:00,2025-11-10 16:44:58.269442-06:00
76ca8a1f-c1ae-42ca-bda1-f6fb0edb2eb8,4b03c34a-2ec7-42e8-a496-8763f64b8bda,faa45676-2362-4875-a6f8-3b5dd68f2853,1,"Buenas propiedades, comunicación mejorable",La calidad de las fotos y la descripción de la propiedad eran exactamente como se veía en persona.,True,2025-12-27 16:44:58.269446-06:00,2025-12-27 16:44:58.269446-06:00
fecb7e3d-ec67-4a95-86ff-2223113e40e2,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,1a2c3cfa-5878-4620-b2ba-00a5d0864806,3,"Muy buena agencia, recomendada",Buena experiencia en general. El precio fue justo y el proceso relativamente rápido.,True,2025-11-03 16:44:58.269451-06:00,2025-11-03 16:44:58.269451-06:00
f8e9f4f9-d906-4401-92b8-2f134c9cb673,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,f5b97fd3-b0c3-4279-b523-64f49f49ba2f,4,"Muy buena agencia, recomendada",La información de las propiedades es muy detallada y honesta. No hubo sorpresas al momento de visitar.,True,2026-05-31 16:44:58.269455-06:00,2026-05-31 16:44:58.269455-06:00
b285b181-d6eb-4800-9fab-63a4da990eda,c522fc00-ebb4-439d-ab2b-c14b958d145b,f5b97fd3-b0c3-4279-b523-64f49f49ba2f,5,"Muy buena agencia, recomendada",,True,2026-02-10 16:44:58.269461-06:00,2026-02-10 16:44:58.269461-06:00
670ea60c-220f-4a8a-9a13-e9f1c9e9ca67,4b03c34a-2ec7-42e8-a496-8763f64b8bda,727a505a-3ad3-4aaa-979a-2c717ba05cde,4,Excelente atención y proceso transparente,El trato fue muy profesional. Me asesoraron bien en el proceso de financiamiento también.,True,2026-03-29 16:44:58.269465-06:00,2026-03-29 16:44:58.269465-06:00
10093865-31a9-4ba2-81a0-77fb5a9d7ed9,4b03c34a-2ec7-42e8-a496-8763f64b8bda,05ca9e28-bb45-4d0e-a2b2-db233c675dff,4,"Propiedades de calidad, precios justos",Proceso limpio y transparente. Los documentos estuvieron listos sin contratiempos.,True,2025-10-01 16:44:58.269470-06:00,2025-10-01 16:44:58.269470-06:00
c6b45960-dbe2-4ce1-b35a-b5df70c71dea,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,908adff9-1947-44e7-b485-ac7e8f5c664d,5,"Muy buena agencia, recomendada",Buena experiencia en general. El precio fue justo y el proceso relativamente rápido.,True,2026-06-11 16:44:58.269475-06:00,2026-06-11 16:44:58.269475-06:00
5adeb24f-b735-4701-9aee-28d790b8d4ff,4805f37f-95d5-45fb-b201-99e2a734bd9e,ac6600e2-6bb6-4c9a-bf84-d628db667632,5,Buen servicio al cliente,,True,2026-05-17 16:44:58.269479-06:00,2026-05-17 16:44:58.269479-06:00
5e76cf30-77b2-4d9f-ba91-da875a8ee106,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,b3be4be2-622a-40ad-80bd-2abee6216685,5,Buen servicio al cliente,El proceso desde la consulta inicial hasta el cierre fue muy fluido. El equipo respondió todas mis preguntas rápidamente.,True,2026-07-05 16:44:58.269484-06:00,2026-07-05 16:44:58.269484-06:00
0bc02de7-d9ed-426c-a21d-58a51887abe6,4805f37f-95d5-45fb-b201-99e2a734bd9e,3e85483c-928f-44fe-9948-643fc1f0ad86,3,Excelente atención y proceso transparente,Llevaba meses buscando y esta agencia fue la que mejor entendió lo que necesitaba. Muy recomendados.,True,2026-02-28 16:44:58.269491-06:00,2026-06-14 16:44:58.269492-06:00
6a6c3025-fad5-45cb-820d-44ee025255d2,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,b8cc1148-950b-496c-862a-7840a73e8e01,4,Buen servicio al cliente,Conocen muy bien el mercado local. Me dieron información muy valiosa sobre la zona antes de decidir.,True,2025-11-09 16:44:58.269497-06:00,2026-06-27 16:44:58.269498-06:00
faf27eb9-fb16-4a7a-8121-0c6ca350bc88,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,9bbe2275-2ab9-445d-a97a-7c5b6c7acd3d,4,Buen servicio al cliente,Conocen muy bien el mercado local. Me dieron información muy valiosa sobre la zona antes de decidir.,True,2026-05-03 16:44:58.269502-06:00,2026-05-03 16:44:58.269502-06:00
78d4021c-4dee-41ff-9b90-b2353b8cc44a,4805f37f-95d5-45fb-b201-99e2a734bd9e,1a2c3cfa-5878-4620-b2ba-00a5d0864806,5,Superó mis expectativas,El trato fue muy profesional. Me asesoraron bien en el proceso de financiamiento también.,True,2026-04-30 16:44:58.269507-06:00,2026-04-30 16:44:58.269507-06:00
2f0e2cb5-3f4d-4384-9ebf-33f4bd04d66a,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,4c1fe19a-896c-46dd-9342-3ddf15d7be95,5,Excelente atención y proceso transparente,La información de las propiedades es muy detallada y honesta. No hubo sorpresas al momento de visitar.,True,2026-01-27 16:44:58.269511-06:00,2026-01-27 16:44:58.269511-06:00
b6f6924c-934f-43b1-bc7c-a3ef07c3dad8,c522fc00-ebb4-439d-ab2b-c14b958d145b,2c7d79d1-acf0-4dc0-abba-d633d58b994e,4,"Muy buena agencia, recomendada",Conocen muy bien el mercado local. Me dieron información muy valiosa sobre la zona antes de decidir.,True,2025-10-21 16:44:58.269516-06:00,2025-10-21 16:44:58.269516-06:00
cffbd8c0-e187-47c8-a681-fe7e54d7d132,f45525cf-17b3-4d3c-87a5-d103d781cf92,faa45676-2362-4875-a6f8-3b5dd68f2853,4,Equipo muy profesional,La información de las propiedades es muy detallada y honesta. No hubo sorpresas al momento de visitar.,True,2026-05-10 16:44:58.269520-06:00,2026-05-10 16:44:58.269520-06:00
ae728de9-246b-4fb8-982d-2c394a0a0915,4805f37f-95d5-45fb-b201-99e2a734bd9e,7b922293-cbe7-4e0b-9205-9fba88888a46,2,Proceso ágil y profesional,La calidad de las fotos y la descripción de la propiedad eran exactamente como se veía en persona.,True,2026-03-30 16:44:58.269525-06:00,2026-05-24 16:44:58.269526-06:00
e11b5e1c-f1dd-4eeb-96d6-ef99ef7f8887,4b03c34a-2ec7-42e8-a496-8763f64b8bda,663b8db8-a7e1-41a0-84e8-814f68f4f37a,2,Satisfecho con el proceso de compra,,True,2025-10-17 16:44:58.269531-06:00,2026-05-23 16:44:58.269532-06:00
9271eca8-5cb0-49fa-ba04-4771cc278552,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,866af491-931b-4e53-8baa-f593940af44a,5,Superó mis expectativas,Tardaron un par de días en responder al inicio pero luego todo fluyó perfectamente. Buenos resultados.,True,2026-01-17 16:44:58.269537-06:00,2026-01-17 16:44:58.269537-06:00
ad01a2cc-4b1c-400c-90f3-c2f1c9465c98,f45525cf-17b3-4d3c-87a5-d103d781cf92,727a505a-3ad3-4aaa-979a-2c717ba05cde,5,"Muy buena agencia, recomendada",El trato fue muy profesional. Me asesoraron bien en el proceso de financiamiento también.,True,2025-12-17 16:44:58.269542-06:00,2025-12-17 16:44:58.269542-06:00
31f110af-c7d0-4ba2-9593-cab29cf1d1bf,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,9bce2786-49e3-4000-9464-4479e0f1bc70,2,Equipo muy profesional,El trato fue muy profesional. Me asesoraron bien en el proceso de financiamiento también.,True,2025-11-01 16:44:58.269546-06:00,2025-11-01 16:44:58.269546-06:00
ba6f3dcf-d824-4df0-aa15-9bd71f1051ce,c522fc00-ebb4-439d-ab2b-c14b958d145b,87f970d4-6ab7-47d6-8f5c-b8f964250b6d,5,Agencia confiable y bien establecida,El proceso desde la consulta inicial hasta el cierre fue muy fluido. El equipo respondió todas mis preguntas rápidamente.,True,2025-10-31 16:44:58.269551-06:00,2025-10-31 16:44:58.269551-06:00
bcbdbede-f7ba-4bea-bff1-53258bf4ef7f,6886adbc-deaf-4cdf-8204-6f552c628891,908adff9-1947-44e7-b485-ac7e8f5c664d,4,Satisfecho con el proceso de compra,Proceso limpio y transparente. Los documentos estuvieron listos sin contratiempos.,True,2026-05-04 16:44:58.269556-06:00,2026-05-04 16:44:58.269556-06:00
6b4491ed-e4a4-467f-9b2d-496f916e6137,4b03c34a-2ec7-42e8-a496-8763f64b8bda,f5b97fd3-b0c3-4279-b523-64f49f49ba2f,4,Agencia confiable y bien establecida,,True,2025-10-13 16:44:58.269561-06:00,2025-10-13 16:44:58.269561-06:00
d3437f43-c20a-4163-b8cd-d35e84498a61,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,53896f94-3e54-4240-99a0-f15db77d970c,4,Satisfecho con el proceso de compra,El trato fue muy profesional. Me asesoraron bien en el proceso de financiamiento también.,True,2025-09-26 16:44:58.269565-06:00,2025-09-26 16:44:58.269565-06:00
ce10ad7d-836e-40f4-b759-eda44690894a,4805f37f-95d5-45fb-b201-99e2a734bd9e,2ec5bf84-2777-4d0c-a1d5-145ab4e66288,4,Agencia confiable y bien establecida,Llevaba meses buscando y esta agencia fue la que mejor entendió lo que necesitaba. Muy recomendados.,True,2025-10-19 16:44:58.269570-06:00,2026-06-14 16:44:58.269571-06:00
0910793d-0d07-477d-b573-d8836ad18519,6886adbc-deaf-4cdf-8204-6f552c628891,3829bb5e-b6b9-493d-9826-447161920e88,5,"Muy buena agencia, recomendada",La calidad de las fotos y la descripción de la propiedad eran exactamente como se veía en persona.,True,2026-01-06 16:44:58.269576-06:00,2026-01-06 16:44:58.269576-06:00
aa095643-3f6a-499b-bf02-95f58b9fe392,4805f37f-95d5-45fb-b201-99e2a734bd9e,47d6ec26-c79e-435c-8eac-865573b2ac78,5,Buen servicio al cliente,La calidad de las fotos y la descripción de la propiedad eran exactamente como se veía en persona.,True,2026-07-05 16:44:58.269580-06:00,2026-07-05 16:44:58.269580-06:00
bf7eb5c7-bf3a-420d-890e-f040d7339e65,4805f37f-95d5-45fb-b201-99e2a734bd9e,e5e226d9-0d40-49cb-9ef1-b3afe1b53676,5,"Buenas propiedades, comunicación mejorable",Buena experiencia en general. El precio fue justo y el proceso relativamente rápido.,True,2026-01-23 16:44:58.269584-06:00,2026-01-23 16:44:58.269584-06:00
cf889fde-ad1c-4f76-9b0a-98aa894f7b11,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,5d85bd5e-5062-486a-bfdf-5b9d01c96d7c,4,Satisfecho con el proceso de compra,La información de las propiedades es muy detallada y honesta. No hubo sorpresas al momento de visitar.,True,2026-06-18 16:44:58.269594-06:00,2026-06-18 16:44:58.269594-06:00
